id,image_url_en,image_url_small,image_url_cropped,name,upscaled_image,image_url_ar,upscaled_image_en,upscaled_image_ar
39256679,https://images.ygoprodeck.com/images/cards/39256679.jpg,https://images.ygoprodeck.com/images/cards_small/39256679.jpg,https://images.ygoprodeck.com/images/cards_cropped/39256679.jpg,Beta The Magnet Warrior, ,https://www.arab-duelists.com/assets/img/cards/39256679.jpg,./Images Database/en/39256679.png,./Images Database/ar/39256679.png
84079032,https://images.ygoprodeck.com/images/cards/84079032.jpg,https://images.ygoprodeck.com/images/cards_small/84079032.jpg,https://images.ygoprodeck.com/images/cards_cropped/84079032.jpg,Bettan Bat, ,https://www.arab-duelists.com/assets/img/cards/84079032.jpg,,
300302045,https://images.ygoprodeck.com/images/cards/300302045.jpg,https://images.ygoprodeck.com/images/cards_small/300302045.jpg,https://images.ygoprodeck.com/images/cards_cropped/300302045.jpg,Beware the Brothers Paradox!, ,https://www.arab-duelists.com/assets/img/cards/300302045.jpg,,
35778533,https://images.ygoprodeck.com/images/cards/35778533.jpg,https://images.ygoprodeck.com/images/cards_small/35778533.jpg,https://images.ygoprodeck.com/images/cards_cropped/35778533.jpg,Beware the White Forest, ,https://www.arab-duelists.com/assets/img/cards/35778533.jpg,,
22125101,https://images.ygoprodeck.com/images/cards/22125101.jpg,https://images.ygoprodeck.com/images/cards_small/22125101.jpg,https://images.ygoprodeck.com/images/cards_cropped/22125101.jpg,Beyond the Pendulum, ,https://www.arab-duelists.com/assets/img/cards/22125101.jpg,,
66500065,https://images.ygoprodeck.com/images/cards/66500065.jpg,https://images.ygoprodeck.com/images/cards_small/66500065.jpg,https://images.ygoprodeck.com/images/cards_cropped/66500065.jpg,"Bi'an, Earth of the Yang Zing", ,https://www.arab-duelists.com/assets/img/cards/66500065.jpg,,
25655502,https://images.ygoprodeck.com/images/cards/25655502.jpg,https://images.ygoprodeck.com/images/cards_small/25655502.jpg,https://images.ygoprodeck.com/images/cards_cropped/25655502.jpg,Bickuribox, ,https://www.arab-duelists.com/assets/img/cards/25655502.jpg,,
58685438,https://images.ygoprodeck.com/images/cards/58685438.jpg,https://images.ygoprodeck.com/images/cards_small/58685438.jpg,https://images.ygoprodeck.com/images/cards_cropped/58685438.jpg,Bicorn Re'em, ,https://www.arab-duelists.com/assets/img/cards/58685438.jpg,,
83392426,https://images.ygoprodeck.com/images/cards/83392426.jpg,https://images.ygoprodeck.com/images/cards_small/83392426.jpg,https://images.ygoprodeck.com/images/cards_cropped/83392426.jpg,Bicular, ,https://www.arab-duelists.com/assets/img/cards/83392426.jpg,,
61127349,https://images.ygoprodeck.com/images/cards/61127349.jpg,https://images.ygoprodeck.com/images/cards_small/61127349.jpg,https://images.ygoprodeck.com/images/cards_cropped/61127349.jpg,Big Bang Shot, ,https://www.arab-duelists.com/assets/img/cards/61127349.jpg,,
32696942,https://images.ygoprodeck.com/images/cards/32696942.jpg,https://images.ygoprodeck.com/images/cards_small/32696942.jpg,https://images.ygoprodeck.com/images/cards_cropped/32696942.jpg,Big Belly Knight, ,https://www.arab-duelists.com/assets/img/cards/32696942.jpg,,
95472621,https://images.ygoprodeck.com/images/cards/95472621.jpg,https://images.ygoprodeck.com/images/cards_small/95472621.jpg,https://images.ygoprodeck.com/images/cards_cropped/95472621.jpg,Big Burn, ,https://www.arab-duelists.com/assets/img/cards/95472621.jpg,,
84808313,https://images.ygoprodeck.com/images/cards/84808313.jpg,https://images.ygoprodeck.com/images/cards_small/84808313.jpg,https://images.ygoprodeck.com/images/cards_cropped/84808313.jpg,Big Evolution Pill, ,https://www.arab-duelists.com/assets/img/cards/84808313.jpg,,
16768387,https://images.ygoprodeck.com/images/cards/16768387.jpg,https://images.ygoprodeck.com/images/cards_small/16768387.jpg,https://images.ygoprodeck.com/images/cards_cropped/16768387.jpg,Big Eye, ,https://www.arab-duelists.com/assets/img/cards/16768387.jpg,./Images Database/en/16768387.png,./Images Database/ar/16768387.png
91337277,https://images.ygoprodeck.com/images/cards/91337277.jpg,https://images.ygoprodeck.com/images/cards_small/91337277.jpg,https://images.ygoprodeck.com/images/cards_cropped/91337277.jpg,Big Inflate Dragon, ,https://www.arab-duelists.com/assets/img/cards/91337277.jpg,,
53606874,https://images.ygoprodeck.com/images/cards/53606874.jpg,https://images.ygoprodeck.com/images/cards_small/53606874.jpg,https://images.ygoprodeck.com/images/cards_cropped/53606874.jpg,Big Insect, ,https://www.arab-duelists.com/assets/img/cards/53606874.jpg,,
51254277,https://images.ygoprodeck.com/images/cards/51254277.jpg,https://images.ygoprodeck.com/images/cards_small/51254277.jpg,https://images.ygoprodeck.com/images/cards_cropped/51254277.jpg,Big Jaws, ,https://www.arab-duelists.com/assets/img/cards/51254277.jpg,,
42129512,https://images.ygoprodeck.com/images/cards/42129512.jpg,https://images.ygoprodeck.com/images/cards_small/42129512.jpg,https://images.ygoprodeck.com/images/cards_cropped/42129512.jpg,Big Koala, ,https://www.arab-duelists.com/assets/img/cards/42129512.jpg,,
89235196,https://images.ygoprodeck.com/images/cards/89235196.jpg,https://images.ygoprodeck.com/images/cards_small/89235196.jpg,https://images.ygoprodeck.com/images/cards_cropped/89235196.jpg,Big One Warrior, ,https://www.arab-duelists.com/assets/img/cards/89235196.jpg,,
25247218,https://images.ygoprodeck.com/images/cards/25247218.jpg,https://images.ygoprodeck.com/images/cards_small/25247218.jpg,https://images.ygoprodeck.com/images/cards_cropped/25247218.jpg,Big Piece Golem, ,https://www.arab-duelists.com/assets/img/cards/25247218.jpg,./Images Database/en/25247218.png,./Images Database/ar/25247218.png
65240384,https://images.ygoprodeck.com/images/cards/65240384.jpg,https://images.ygoprodeck.com/images/cards_small/65240384.jpg,https://images.ygoprodeck.com/images/cards_cropped/65240384.jpg,Big Shield Gardna, ,https://www.arab-duelists.com/assets/img/cards/65240384.jpg,./Images Database/en/65240384.png,./Images Database/ar/65240384.png
51562916,https://images.ygoprodeck.com/images/cards/51562916.jpg,https://images.ygoprodeck.com/images/cards_small/51562916.jpg,https://images.ygoprodeck.com/images/cards_cropped/51562916.jpg,Big Wave Small Wave, ,https://www.arab-duelists.com/assets/img/cards/51562916.jpg,,
92714517,https://images.ygoprodeck.com/images/cards/92714517.jpg,https://images.ygoprodeck.com/images/cards_small/92714517.jpg,https://images.ygoprodeck.com/images/cards_cropped/92714517.jpg,Big Welcome Labrynth, ,https://www.arab-duelists.com/assets/img/cards/92714517.jpg,,
18322364,https://images.ygoprodeck.com/images/cards/18322364.jpg,https://images.ygoprodeck.com/images/cards_small/18322364.jpg,https://images.ygoprodeck.com/images/cards_cropped/18322364.jpg,Big Whale, ,https://www.arab-duelists.com/assets/img/cards/18322364.jpg,,
84677654,https://images.ygoprodeck.com/images/cards/84677654.jpg,https://images.ygoprodeck.com/images/cards_small/84677654.jpg,https://images.ygoprodeck.com/images/cards_cropped/84677654.jpg,BIG Win!?, ,https://www.arab-duelists.com/assets/img/cards/84677654.jpg,,
59380081,https://images.ygoprodeck.com/images/cards/59380081.jpg,https://images.ygoprodeck.com/images/cards_small/59380081.jpg,https://images.ygoprodeck.com/images/cards_cropped/59380081.jpg,Big-Tusked Mammoth, ,https://www.arab-duelists.com/assets/img/cards/59380081.jpg,,
55461744,https://images.ygoprodeck.com/images/cards/55461744.jpg,https://images.ygoprodeck.com/images/cards_small/55461744.jpg,https://images.ygoprodeck.com/images/cards_cropped/55461744.jpg,Big-Winged Berfomet, ,https://www.arab-duelists.com/assets/img/cards/55461744.jpg,,
80088625,https://images.ygoprodeck.com/images/cards/80088625.jpg,https://images.ygoprodeck.com/images/cards_small/80088625.jpg,https://images.ygoprodeck.com/images/cards_cropped/80088625.jpg,Binary Blader, ,https://www.arab-duelists.com/assets/img/cards/80088625.jpg,,
79016563,https://images.ygoprodeck.com/images/cards/79016563.jpg,https://images.ygoprodeck.com/images/cards_small/79016563.jpg,https://images.ygoprodeck.com/images/cards_cropped/79016563.jpg,Binary Sorceress, ,https://www.arab-duelists.com/assets/img/cards/79016563.jpg,,
8058240,https://images.ygoprodeck.com/images/cards/8058240.jpg,https://images.ygoprodeck.com/images/cards_small/8058240.jpg,https://images.ygoprodeck.com/images/cards_cropped/8058240.jpg,Binding Chain, ,https://www.arab-duelists.com/assets/img/cards/8058240.jpg,,
93437091,https://images.ygoprodeck.com/images/cards/93437091.jpg,https://images.ygoprodeck.com/images/cards_small/93437091.jpg,https://images.ygoprodeck.com/images/cards_cropped/93437091.jpg,"Bingo Machine, Go!!!", ,https://www.arab-duelists.com/assets/img/cards/93437091.jpg,./Images Database/en/93437091.png,./Images Database/ar/93437091.png
7670542,https://images.ygoprodeck.com/images/cards/7670542.jpg,https://images.ygoprodeck.com/images/cards_small/7670542.jpg,https://images.ygoprodeck.com/images/cards_cropped/7670542.jpg,Bio Plant, ,https://www.arab-duelists.com/assets/img/cards/7670542.jpg,,
3084730,https://images.ygoprodeck.com/images/cards/3084730.jpg,https://images.ygoprodeck.com/images/cards_small/3084730.jpg,https://images.ygoprodeck.com/images/cards_cropped/3084730.jpg,Bio-Insect Armor, ,https://www.arab-duelists.com/assets/img/cards/3084730.jpg,,
58696829,https://images.ygoprodeck.com/images/cards/58696829.jpg,https://images.ygoprodeck.com/images/cards_small/58696829.jpg,https://images.ygoprodeck.com/images/cards_cropped/58696829.jpg,Bio-Mage, ,https://www.arab-duelists.com/assets/img/cards/58696829.jpg,,
74130411,https://images.ygoprodeck.com/images/cards/74130411.jpg,https://images.ygoprodeck.com/images/cards_small/74130411.jpg,https://images.ygoprodeck.com/images/cards_cropped/74130411.jpg,Biofalcon, ,https://www.arab-duelists.com/assets/img/cards/74130411.jpg,,
84845628,https://images.ygoprodeck.com/images/cards/84845628.jpg,https://images.ygoprodeck.com/images/cards_small/84845628.jpg,https://images.ygoprodeck.com/images/cards_cropped/84845628.jpg,Bird of Paradise Lost, ,https://www.arab-duelists.com/assets/img/cards/84845628.jpg,,
75252099,https://images.ygoprodeck.com/images/cards/75252099.jpg,https://images.ygoprodeck.com/images/cards_small/75252099.jpg,https://images.ygoprodeck.com/images/cards_cropped/75252099.jpg,Bird of Roses, ,https://www.arab-duelists.com/assets/img/cards/75252099.jpg,,
45547649,https://images.ygoprodeck.com/images/cards/45547649.jpg,https://images.ygoprodeck.com/images/cards_small/45547649.jpg,https://images.ygoprodeck.com/images/cards_cropped/45547649.jpg,Birdface, ,https://www.arab-duelists.com/assets/img/cards/45547649.jpg,,
5439384,https://images.ygoprodeck.com/images/cards/5439384.jpg,https://images.ygoprodeck.com/images/cards_small/5439384.jpg,https://images.ygoprodeck.com/images/cards_cropped/5439384.jpg,Birth of the Prominence Flame, ,https://www.arab-duelists.com/assets/img/cards/5439384.jpg,,
35539880,https://images.ygoprodeck.com/images/cards/35539880.jpg,https://images.ygoprodeck.com/images/cards_small/35539880.jpg,https://images.ygoprodeck.com/images/cards_cropped/35539880.jpg,Birthright, ,https://www.arab-duelists.com/assets/img/cards/35539880.jpg,,
92142169,https://images.ygoprodeck.com/images/cards/92142169.jpg,https://images.ygoprodeck.com/images/cards_small/92142169.jpg,https://images.ygoprodeck.com/images/cards_cropped/92142169.jpg,Bite Bug, ,https://www.arab-duelists.com/assets/img/cards/92142169.jpg,,
50122883,https://images.ygoprodeck.com/images/cards/50122883.jpg,https://images.ygoprodeck.com/images/cards_small/50122883.jpg,https://images.ygoprodeck.com/images/cards_cropped/50122883.jpg,Bite Shoes, ,https://www.arab-duelists.com/assets/img/cards/50122883.jpg,,
44702857,https://images.ygoprodeck.com/images/cards/44702857.jpg,https://images.ygoprodeck.com/images/cards_small/44702857.jpg,https://images.ygoprodeck.com/images/cards_cropped/44702857.jpg,Bitelon, ,https://www.arab-duelists.com/assets/img/cards/44702857.jpg,,
36211150,https://images.ygoprodeck.com/images/cards/36211150.jpg,https://images.ygoprodeck.com/images/cards_small/36211150.jpg,https://images.ygoprodeck.com/images/cards_cropped/36211150.jpg,Bitron, ,https://www.arab-duelists.com/assets/img/cards/36211150.jpg,,
36694815,https://images.ygoprodeck.com/images/cards/36694815.jpg,https://images.ygoprodeck.com/images/cards_small/36694815.jpg,https://images.ygoprodeck.com/images/cards_cropped/36694815.jpg,Bitrooper, ,https://www.arab-duelists.com/assets/img/cards/36694815.jpg,,
2095764,https://images.ygoprodeck.com/images/cards/2095764.jpg,https://images.ygoprodeck.com/images/cards_small/2095764.jpg,https://images.ygoprodeck.com/images/cards_cropped/2095764.jpg,"Bixi, Water of the Yang Zing", ,https://www.arab-duelists.com/assets/img/cards/2095764.jpg,,
31677606,https://images.ygoprodeck.com/images/cards/31677606.jpg,https://images.ygoprodeck.com/images/cards_small/31677606.jpg,https://images.ygoprodeck.com/images/cards_cropped/31677606.jpg,Black and White Wave, ,https://www.arab-duelists.com/assets/img/cards/31677606.jpg,,
50896944,https://images.ygoprodeck.com/images/cards/50896944.jpg,https://images.ygoprodeck.com/images/cards_small/50896944.jpg,https://images.ygoprodeck.com/images/cards_cropped/50896944.jpg,Black Brachios, ,https://www.arab-duelists.com/assets/img/cards/50896944.jpg,,
96029574,https://images.ygoprodeck.com/images/cards/96029574.jpg,https://images.ygoprodeck.com/images/cards_small/96029574.jpg,https://images.ygoprodeck.com/images/cards_cropped/96029574.jpg,Black Brutdrago, ,https://www.arab-duelists.com/assets/img/cards/96029574.jpg,,
67381587,https://images.ygoprodeck.com/images/cards/67381587.jpg,https://images.ygoprodeck.com/images/cards_small/67381587.jpg,https://images.ygoprodeck.com/images/cards_cropped/67381587.jpg,Black Cat-astrophe, ,https://www.arab-duelists.com/assets/img/cards/67381587.jpg,,
61901281,https://images.ygoprodeck.com/images/cards/61901281.jpg,https://images.ygoprodeck.com/images/cards_small/61901281.jpg,https://images.ygoprodeck.com/images/cards_cropped/61901281.jpg,Black Dragon Collapserpent, ,https://www.arab-duelists.com/assets/img/cards/61901281.jpg,,
56562619,https://images.ygoprodeck.com/images/cards/56562619.jpg,https://images.ygoprodeck.com/images/cards_small/56562619.jpg,https://images.ygoprodeck.com/images/cards_cropped/56562619.jpg,Black Dragon Ninja, ,https://www.arab-duelists.com/assets/img/cards/56562619.jpg,,
36262024,https://images.ygoprodeck.com/images/cards/36262024.jpg,https://images.ygoprodeck.com/images/cards_small/36262024.jpg,https://images.ygoprodeck.com/images/cards_cropped/36262024.jpg,Black Dragon's Chick, ,https://www.arab-duelists.com/assets/img/cards/36262024.jpg,./Images Database/en/36262024.png,./Images Database/ar/36262024.png
75672051,https://images.ygoprodeck.com/images/cards/75672051.jpg,https://images.ygoprodeck.com/images/cards_small/75672051.jpg,https://images.ygoprodeck.com/images/cards_cropped/75672051.jpg,Black Fang Magician, ,https://www.arab-duelists.com/assets/img/cards/75672051.jpg,./Images Database/en/75672051.png,./Images Database/ar/75672051.png
40279770,https://images.ygoprodeck.com/images/cards/40279770.jpg,https://images.ygoprodeck.com/images/cards_small/40279770.jpg,https://images.ygoprodeck.com/images/cards_cropped/40279770.jpg,Black Feather Beacon, ,https://www.arab-duelists.com/assets/img/cards/40279770.jpg,./Images Database/en/40279770.png,./Images Database/ar/40279770.png
7602800,https://images.ygoprodeck.com/images/cards/7602800.jpg,https://images.ygoprodeck.com/images/cards_small/7602800.jpg,https://images.ygoprodeck.com/images/cards_cropped/7602800.jpg,Black Feather Whirlwind, ,https://www.arab-duelists.com/assets/img/cards/7602800.jpg,./Images Database/en/7602800.png,./Images Database/ar/7602800.png
71645242,https://images.ygoprodeck.com/images/cards/71645242.jpg,https://images.ygoprodeck.com/images/cards_small/71645242.jpg,https://images.ygoprodeck.com/images/cards_cropped/71645242.jpg,Black Garden, ,https://www.arab-duelists.com/assets/img/cards/71645242.jpg,,
50323155,https://images.ygoprodeck.com/images/cards/50323155.jpg,https://images.ygoprodeck.com/images/cards_small/50323155.jpg,https://images.ygoprodeck.com/images/cards_cropped/50323155.jpg,Black Horn of Heaven, ,https://www.arab-duelists.com/assets/img/cards/50323155.jpg,,
32754886,https://images.ygoprodeck.com/images/cards/32754886.jpg,https://images.ygoprodeck.com/images/cards_small/32754886.jpg,https://images.ygoprodeck.com/images/cards_cropped/32754886.jpg,Black Illusion, ,https://www.arab-duelists.com/assets/img/cards/32754886.jpg,./Images Database/en/32754886.png,./Images Database/ar/32754886.png
41426869,https://images.ygoprodeck.com/images/cards/41426869.jpg,https://images.ygoprodeck.com/images/cards_small/41426869.jpg,https://images.ygoprodeck.com/images/cards_cropped/41426869.jpg,Black Illusion Ritual, ,https://www.arab-duelists.com/assets/img/cards/41426869.jpg,./Images Database/en/41426869.png,./Images Database/ar/41426869.png
55761792,https://images.ygoprodeck.com/images/cards/55761792.jpg,https://images.ygoprodeck.com/images/cards_small/55761792.jpg,https://images.ygoprodeck.com/images/cards_cropped/55761792.jpg,Black Luster Ritual, ,https://www.arab-duelists.com/assets/img/cards/55761792.jpg,./Images Database/en/55761792.png,./Images Database/ar/55761792.png
5405694,https://images.ygoprodeck.com/images/cards/5405694.jpg,https://images.ygoprodeck.com/images/cards_small/5405694.jpg,https://images.ygoprodeck.com/images/cards_cropped/5405694.jpg,Black Luster Soldier, ,https://www.arab-duelists.com/assets/img/cards/5405694.jpg,./Images Database/en/5405694.png,./Images Database/ar/5405694.png
72989439,https://images.ygoprodeck.com/images/cards/72989439.jpg,https://images.ygoprodeck.com/images/cards_small/72989439.jpg,https://images.ygoprodeck.com/images/cards_cropped/72989439.jpg,Black Luster Soldier - Envoy of the Beginning, ,https://www.arab-duelists.com/assets/img/cards/72989439.jpg,./Images Database/en/72989439.png,./Images Database/ar/72989439.png
77498348,https://images.ygoprodeck.com/images/cards/77498348.jpg,https://images.ygoprodeck.com/images/cards_small/77498348.jpg,https://images.ygoprodeck.com/images/cards_cropped/77498348.jpg,Black Luster Soldier - Envoy of the Evening Twilight, ,https://www.arab-duelists.com/assets/img/cards/77498348.jpg,./Images Database/en/77498348.png,./Images Database/ar/77498348.png
70551291,https://images.ygoprodeck.com/images/cards/70551291.jpg,https://images.ygoprodeck.com/images/cards_small/70551291.jpg,https://images.ygoprodeck.com/images/cards_cropped/70551291.jpg,Black Luster Soldier - Legendary Swordsman, ,https://www.arab-duelists.com/assets/img/cards/70551291.jpg,./Images Database/en/70551291.png,./Images Database/ar/70551291.png
92510265,https://images.ygoprodeck.com/images/cards/92510265.jpg,https://images.ygoprodeck.com/images/cards_small/92510265.jpg,https://images.ygoprodeck.com/images/cards_cropped/92510265.jpg,Black Luster Soldier - Sacred Soldier, ,https://www.arab-duelists.com/assets/img/cards/92510265.jpg,./Images Database/en/92510265.png,./Images Database/ar/92510265.png
49202162,https://images.ygoprodeck.com/images/cards/49202162.jpg,https://images.ygoprodeck.com/images/cards_small/49202162.jpg,https://images.ygoprodeck.com/images/cards_cropped/49202162.jpg,Black Luster Soldier - Soldier of Chaos, ,https://www.arab-duelists.com/assets/img/cards/49202162.jpg,./Images Database/en/49202162.png,./Images Database/ar/49202162.png
54484652,https://images.ygoprodeck.com/images/cards/54484652.jpg,https://images.ygoprodeck.com/images/cards_small/54484652.jpg,https://images.ygoprodeck.com/images/cards_cropped/54484652.jpg,Black Luster Soldier - Super Soldier, ,https://www.arab-duelists.com/assets/img/cards/54484652.jpg,./Images Database/en/54484652.png,./Images Database/ar/54484652.png
76792184,https://images.ygoprodeck.com/images/cards/76792184.jpg,https://images.ygoprodeck.com/images/cards_small/76792184.jpg,https://images.ygoprodeck.com/images/cards_cropped/76792184.jpg,Black Magic Ritual, ,https://www.arab-duelists.com/assets/img/cards/76792184.jpg,./Images Database/en/76792184.png,./Images Database/ar/76792184.png
86469231,https://images.ygoprodeck.com/images/cards/86469231.jpg,https://images.ygoprodeck.com/images/cards_small/86469231.jpg,https://images.ygoprodeck.com/images/cards_cropped/86469231.jpg,Black Mamba, ,https://www.arab-duelists.com/assets/img/cards/86469231.jpg,,
93969023,https://images.ygoprodeck.com/images/cards/93969023.jpg,https://images.ygoprodeck.com/images/cards_small/93969023.jpg,https://images.ygoprodeck.com/images/cards_cropped/93969023.jpg,Black Metal Dragon, ,https://www.arab-duelists.com/assets/img/cards/93969023.jpg,./Images Database/en/93969023.png,./Images Database/ar/93969023.png
65169794,https://images.ygoprodeck.com/images/cards/65169794.jpg,https://images.ygoprodeck.com/images/cards_small/65169794.jpg,https://images.ygoprodeck.com/images/cards_cropped/65169794.jpg,Black Pendant, ,https://www.arab-duelists.com/assets/img/cards/65169794.jpg,./Images Database/en/65169794.png,./Images Database/ar/65169794.png
76218643,https://images.ygoprodeck.com/images/cards/76218643.jpg,https://images.ygoprodeck.com/images/cards_small/76218643.jpg,https://images.ygoprodeck.com/images/cards_cropped/76218643.jpg,Black Potan, ,https://www.arab-duelists.com/assets/img/cards/76218643.jpg,,
90654356,https://images.ygoprodeck.com/images/cards/90654356.jpg,https://images.ygoprodeck.com/images/cards_small/90654356.jpg,https://images.ygoprodeck.com/images/cards_cropped/90654356.jpg,Black Ptera, ,https://www.arab-duelists.com/assets/img/cards/90654356.jpg,,
74416224,https://images.ygoprodeck.com/images/cards/74416224.jpg,https://images.ygoprodeck.com/images/cards_small/74416224.jpg,https://images.ygoprodeck.com/images/cards_cropped/74416224.jpg,Black Ray Lancer, ,https://www.arab-duelists.com/assets/img/cards/74416224.jpg,,
72278479,https://images.ygoprodeck.com/images/cards/72278479.jpg,https://images.ygoprodeck.com/images/cards_small/72278479.jpg,https://images.ygoprodeck.com/images/cards_cropped/72278479.jpg,Black Return, ,https://www.arab-duelists.com/assets/img/cards/72278479.jpg,./Images Database/en/72278479.png,./Images Database/ar/72278479.png
73580471,https://images.ygoprodeck.com/images/cards/73580471.jpg,https://images.ygoprodeck.com/images/cards_small/73580471.jpg,https://images.ygoprodeck.com/images/cards_cropped/73580471.jpg,Black Rose Dragon, ,https://www.arab-duelists.com/assets/img/cards/73580471.jpg,./Images Database/en/73580471.png,./Images Database/ar/73580471.png
73580472,https://images.ygoprodeck.com/images/cards/73580472.jpg,https://images.ygoprodeck.com/images/cards_small/73580472.jpg,https://images.ygoprodeck.com/images/cards_cropped/73580472.jpg,Black Rose Dragon, ,https://www.arab-duelists.com/assets/img/cards/73580472.jpg,,
33698022,https://images.ygoprodeck.com/images/cards/33698022.jpg,https://images.ygoprodeck.com/images/cards_small/33698022.jpg,https://images.ygoprodeck.com/images/cards_cropped/33698022.jpg,Black Rose Moonlight Dragon, ,https://www.arab-duelists.com/assets/img/cards/33698022.jpg,,
88671720,https://images.ygoprodeck.com/images/cards/88671720.jpg,https://images.ygoprodeck.com/images/cards_small/88671720.jpg,https://images.ygoprodeck.com/images/cards_cropped/88671720.jpg,Black Salvo, ,https://www.arab-duelists.com/assets/img/cards/88671720.jpg,,
96367119,https://images.ygoprodeck.com/images/cards/96367119.jpg,https://images.ygoprodeck.com/images/cards_small/96367119.jpg,https://images.ygoprodeck.com/images/cards_cropped/96367119.jpg,Black Shadow Squall, ,https://www.arab-duelists.com/assets/img/cards/96367119.jpg,./Images Database/en/96367119.png,./Images Database/ar/96367119.png
67284108,https://images.ygoprodeck.com/images/cards/67284108.jpg,https://images.ygoprodeck.com/images/cards_small/67284108.jpg,https://images.ygoprodeck.com/images/cards_cropped/67284108.jpg,Black Sheep Token, ,https://www.arab-duelists.com/assets/img/cards/67284108.jpg,,
11901678,https://images.ygoprodeck.com/images/cards/11901678.jpg,https://images.ygoprodeck.com/images/cards_small/11901678.jpg,https://images.ygoprodeck.com/images/cards_cropped/11901678.jpg,Black Skull Dragon, ,https://www.arab-duelists.com/assets/img/cards/11901678.jpg,./Images Database/en/11901678.png,./Images Database/ar/11901678.png
72930878,https://images.ygoprodeck.com/images/cards/72930878.jpg,https://images.ygoprodeck.com/images/cards_small/72930878.jpg,https://images.ygoprodeck.com/images/cards_cropped/72930878.jpg,Black Sonic, ,https://www.arab-duelists.com/assets/img/cards/72930878.jpg,./Images Database/en/72930878.png,./Images Database/ar/72930878.png
79409334,https://images.ygoprodeck.com/images/cards/79409334.jpg,https://images.ygoprodeck.com/images/cards_small/79409334.jpg,https://images.ygoprodeck.com/images/cards_cropped/79409334.jpg,Black Stego, ,https://www.arab-duelists.com/assets/img/cards/79409334.jpg,,
52833089,https://images.ygoprodeck.com/images/cards/52833089.jpg,https://images.ygoprodeck.com/images/cards_small/52833089.jpg,https://images.ygoprodeck.com/images/cards_cropped/52833089.jpg,Black Thunder, ,https://www.arab-duelists.com/assets/img/cards/52833089.jpg,./Images Database/en/52833089.png,./Images Database/ar/52833089.png
38670435,https://images.ygoprodeck.com/images/cards/38670435.jpg,https://images.ygoprodeck.com/images/cards_small/38670435.jpg,https://images.ygoprodeck.com/images/cards_cropped/38670435.jpg,Black Tyranno, ,https://www.arab-duelists.com/assets/img/cards/38670435.jpg,,
52319752,https://images.ygoprodeck.com/images/cards/52319752.jpg,https://images.ygoprodeck.com/images/cards_small/52319752.jpg,https://images.ygoprodeck.com/images/cards_cropped/52319752.jpg,Black Veloci, ,https://www.arab-duelists.com/assets/img/cards/52319752.jpg,,
91351370,https://images.ygoprodeck.com/images/cards/91351370.jpg,https://images.ygoprodeck.com/images/cards_small/91351370.jpg,https://images.ygoprodeck.com/images/cards_cropped/91351370.jpg,Black Whirlwind, ,https://www.arab-duelists.com/assets/img/cards/91351370.jpg,./Images Database/en/91351370.png,./Images Database/ar/91351370.png
9925982,https://images.ygoprodeck.com/images/cards/9925982.jpg,https://images.ygoprodeck.com/images/cards_small/9925982.jpg,https://images.ygoprodeck.com/images/cards_cropped/9925982.jpg,Black Wing Revenge, ,https://www.arab-duelists.com/assets/img/cards/9925982.jpg,./Images Database/en/9925982.png,./Images Database/ar/9925982.png
73218989,https://images.ygoprodeck.com/images/cards/73218989.jpg,https://images.ygoprodeck.com/images/cards_small/73218989.jpg,https://images.ygoprodeck.com/images/cards_cropped/73218989.jpg,Black-Winged Assault Dragon, ,https://www.arab-duelists.com/assets/img/cards/73218989.jpg,./Images Database/en/73218989.png,./Images Database/ar/73218989.png
9012916,https://images.ygoprodeck.com/images/cards/9012916.jpg,https://images.ygoprodeck.com/images/cards_small/9012916.jpg,https://images.ygoprodeck.com/images/cards_cropped/9012916.jpg,Black-Winged Dragon, ,https://www.arab-duelists.com/assets/img/cards/9012916.jpg,./Images Database/en/9012916.png,./Images Database/ar/9012916.png
67779172,https://images.ygoprodeck.com/images/cards/67779172.jpg,https://images.ygoprodeck.com/images/cards_small/67779172.jpg,https://images.ygoprodeck.com/images/cards_cropped/67779172.jpg,Black-Winged Strafe, ,https://www.arab-duelists.com/assets/img/cards/67779172.jpg,./Images Database/en/67779172.png,./Images Database/ar/67779172.png
44028461,https://images.ygoprodeck.com/images/cards/44028461.jpg,https://images.ygoprodeck.com/images/cards_small/44028461.jpg,https://images.ygoprodeck.com/images/cards_cropped/44028461.jpg,Blackback, ,https://www.arab-duelists.com/assets/img/cards/44028461.jpg,./Images Database/en/44028461.png,./Images Database/ar/44028461.png
67647362,https://images.ygoprodeck.com/images/cards/67647362.jpg,https://images.ygoprodeck.com/images/cards_small/67647362.jpg,https://images.ygoprodeck.com/images/cards_cropped/67647362.jpg,"Blackbeard, the Plunder Patroll Captain", ,https://www.arab-duelists.com/assets/img/cards/67647362.jpg,,
80254726,https://images.ygoprodeck.com/images/cards/80254726.jpg,https://images.ygoprodeck.com/images/cards_small/80254726.jpg,https://images.ygoprodeck.com/images/cards_cropped/80254726.jpg,Blackbird Close, ,https://www.arab-duelists.com/assets/img/cards/80254726.jpg,./Images Database/en/80254726.png,./Images Database/ar/80254726.png
